Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset volume,Taker Buy Quote asset Volume,Ignore,Daily Return,SMA_7,SMA_30,Volatility_7,Volatility_30,Volume Change,Bollinger_Upper,Bollinger_Lower,RSI,EMA_12,EMA_26,MACD,Signal_Line,Log Return,Z_Score
67620.0,67939.4,66666.0,67421.78,25328.22861,2024-10-17 23:59:59.999,1702164439.5654595,3981960,12153.94712,816887407.4042379,0,-0.0029315286998625734,65259.45142857143,63421.924333333336,0.020679284988082348,0.01922970243997226,-0.1539844844746906,67563.24819429347,59280.60047237321,76.08984294619265,64638.1609025903,63357.49191990974,1280.6689826805596,735.575110964724,-0.0029358340463448997,1.2963042181372662
68377.99,69400.0,68100.0,69031.99,12442.47378,2024-10-20 23:59:59.999,854082429.8105861,1563795,6772.92574,465001555.93098307,0,0.00956433355757702,67719.70142857144,64019.556333333334,0.01796411674883484,0.018792973228613726,0.5185475829243971,69161.50759698475,58877.605069681915,75.11355936862768,66218.42912214278,64444.17785238987,1774.2512697529164,1182.7002446254803,0.00951888488044817,1.3557679954173016
72344.75,72700.0,69685.76,70292.01,29352.10297,2024-10-31 23:59:59.999,2091144977.4946847,4525542,14205.13879,1012048241.8498938,0,-0.028374281253896405,69592.59571428571,65772.85166666665,0.025108758752654354,0.019009399569590427,0.09172481127286392,72978.29679193358,58567.40654139973,59.150984241801254,69124.8479938878,67166.26151869912,1958.5864751886838,1677.681756364303,-0.02878461169591104,1.4022995339423323
96593.0,101888.0,95658.24,101125.0,37753.78291,2024-12-11 23:59:59.999,3745703763.01845,8250511,19112.84559,1897146318.2111704,0,0.04691851376393741,98946.07428571429,95246.87833333333,0.02843167731667094,0.024257929513292222,-0.26987546195458745,102978.9280652418,87514.82860142486,61.53424945801923,97998.84380652253,94527.1708214806,3471.672985041936,4037.6957785295035,0.04585110055392514,2.540937382569255
94881.47,99487.99,93569.02,98663.58,23674.22488,2024-12-24 23:59:59.999,2287214424.706476,3421549,11969.2539,1156798174.582326,0,0.03986141867321402,97356.37428571428,98381.17100000002,0.029662244845331205,0.025161792118981886,-0.2784617056238322,105165.81012980093,91596.5318701991,53.763021495918174,98553.20030806518,97601.8180324644,951.3822756007721,2093.4946272208804,0.039087452998785556,2.450039095592634
99987.3,105865.22,99950.77,104077.48,39171.85292,2025-01-17 23:59:59.999,4040993985.475047,3886907,20673.213,2131223293.2048464,0,0.04090699518838892,97829.16285714286,96629.51733333334,0.020433181747156314,0.023165567382771438,0.4073962407210874,102149.92461033107,91109.1100563356,61.067453478937104,98067.81379903672,97262.46107969813,805.3527193385962,44.676196665725584,0.04009244384371839,2.6499701255926857
96462.75,98345.0,95256.0,97430.82,20572.87537,2025-02-10 23:59:59.999,1999112052.6687863,3475919,9607.62329,933665618.5050192,0,0.010035687350816946,96825.00285714286,100536.46666666666,0.014531354150190818,0.020788365937329724,0.4569079782502754,107536.40769143307,93536.52564190025,38.73870907926316,98322.66684491136,99266.40695225874,-943.7401073473739,-262.007788687182,0.009985664239646478,2.4045142472314045
95671.74,96899.99,95029.99,96644.37,16438.50954,2025-02-19 23:59:59.999,1576817572.1032505,2784225,7173.61807,688586919.9759259,0,0.01016632497746972,96556.07285714286,99576.09133333334,0.009736105255199193,0.0175810655561419,-0.2965434538695694,106538.31711351042,92613.86555315627,50.159826262747586,96898.26928444368,97913.64987714813,-1015.380592704445,-910.6972323081468,0.010114995490717066,2.3754712729349556
82932.99,84539.85,80607.65,83680.12,31933.986,2025-03-12 23:59:59.999,2638600996.825396,5253577,15749.41702,1301890518.499408,0,0.009008839546240877,84128.48999999999,90790.70466666667,0.03739403269740726,0.034762000344958514,-0.3452134277737091,102844.64010639804,78736.7692269353,49.292250931856564,85392.23895497606,88811.17250910883,-3418.9335541327746,-3055.181652566154,0.008968502033038601,1.8967118101302916
82390.0,83943.08,81278.52,82550.01,20569.13885,2025-03-31 23:59:59.999,1696009191.0809648,3964358,9912.88184,817875871.1107411,0,0.0019422262340362817,84792.42428571428,85071.37933333333,0.013333226591612379,0.035369570831378025,1.0851689501780357,91433.55856499408,78709.20010167258,45.94499713931798,84410.99899522935,85525.08613402638,-1114.0871387970255,-1148.2932505264232,0.0019403425512951966,1.8549777447959932
111696.22,111800.0,106800.0,107318.3,31737.72309,2025-05-23 23:59:59.999,3469704446.3904047,5251192,14309.31652,1565622441.187517,0,-0.03919479452346686,107237.59142857145,100533.34899999999,0.02457968562983021,0.01852899131661353,0.003381199680464464,111488.82142177506,89577.87657822491,60.171322846962234,105918.6424222051,101871.66751867157,4046.9749035335262,3913.331925467062,-0.03998359037453153,2.769651035961324
107318.3,109506.03,106875.41,107761.91,16782.53129,2025-05-24 23:59:59.999,1819958819.7748585,2805418,8786.90747,953683093.321657,0,0.004133591381898505,107899.77142857143,100992.73033333334,0.024297812140158373,0.018526839275776735,-0.47121186852601027,111966.95191782864,90018.50874883804,57.391453255075476,106202.22204955817,102307.98177654775,3894.2402730104222,3909.513594975734,0.004125071563271793,2.7860332011690896
109004.2,110422.22,108670.58,109434.79,14649.11593,2025-05-26 23:59:59.999,1605578282.1079032,2887863,7301.11288,800269021.1922797,0,0.003950306864350717,108815.62571428572,101965.14033333333,0.02114444371374413,0.018541396571469818,-0.1728358501048468,113102.79831691335,90827.4823497533,66.92496019361822,107064.29342009786,103295.16703750665,3769.1263825912174,3868.6014719309796,0.003942524889582682,2.84781133180809
108645.13,108813.55,105671.72,105671.73,17778.67218,2025-06-12 23:59:59.999,1908309274.0868344,3517420,8291.22648,890420511.4704415,0,-0.027367911232460296,107204.12142857142,106399.95733333332,0.02397756271204247,0.018236660745300705,0.35550362360574916,111393.38864411242,101406.52602255423,50.193399595932135,106758.21282205598,105544.16415006935,1214.0486719866312,1325.9128200750995,-0.027749388787279217,2.708844512740136
